ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSMUSG00000072969,ARMCX5,132,105-159,22
ENSMUSG00000049047,ARMCX3,132,105-159,22
ENSMUSG00000043384,GPRASP1,93,90-96,24
ENSMUSG00000050394,ARMCX6,132,105-159,22
ENSMUSG00000072966,GPRASP2,132,105-159,22
ENSMUSG00000033436,ARMCX2,132,105-159,22
ENSMUSG00000033460,ARMCX1,132,105-159,22
ENSMUSG00000024223,ARMC12,645,615-676,14
ENSMUSG00000072964,BHLHB9,132,105-159,22
ENSMUSG00000030313,DENND5B,680,676-684,13
ENSMUSG00000039985,SINHCAF,645,615-676,14
ENSMUSG00000055553,KXD1,5,3-7,36
ENSMUSG00000030304,ERGIC2,1578,1496-1660,4
ENSMUSG00000040003,MAGI2,645,615-676,14
ENSMUSG00000045613,CHRM2,544,473-615,15
ENSMUSG00000029772,AHCYL2,987,952-1023,8
ENSMUSG00000029775,KLHDC10,1578,1496-1660,4
ENSMUSG00000022518,4930562C15RIK,244,177-312,20
ENSMUSG00000060935,TMEM263,680,676-684,13
ENSMUSG00000035620,RIC8B,1488,1480-1496,5
ENSMUSG00000020037,RFX4,950,948-952,9
ENSMUSG00000034453,POLR3B,>4290,>4290,0
ENSMUSG00000016487,PPFIBP1,950,948-952,9
ENSMUSG00000040187,ARNTL2,987,952-1023,8
ENSMUSG00000019935,SLC17A8,1714,1660-1768,3
ENSMUSG00000047638,NR1H4,810,797-824,11
ENSMUSG00000074781,UBE2N,1578,1496-1660,4
ENSMUSG00000020029,NUDT4,645,615-676,14
ENSMUSG00000036499,EEA1,810,797-824,11
ENSMUSG00000030287,ITPR2,680,676-684,13
ENSMUSG00000030255,SSPN,645,615-676,14
ENSMUSG00000030256,BHLHE41,987,952-1023,8
ENSMUSG00000030259,RASSF8,680,676-684,13
ENSMUSG00000030265,KRAS,645,615-676,14
ENSMUSG00000043903,ZFP469,5,3-7,36
ENSMUSG00000025316,BANP,645,615-676,14
ENSMUSG00000052934,FBXO31,645,615-676,14
ENSMUSG00000062181,CES3B,544,473-615,15
ENSMUSG00000069922,CES3A,544,473-615,15
ENSMUSG00000039187,FANCI,1578,1496-1660,4
ENSMUSG00000039176,POLG,1292,1105-1480,6
ENSMUSG00000030549,RHCG,1064,1023-1105,7
ENSMUSG00000030538,CIB1,>4290,>4290,0
ENSMUSG00000050973,GDPGP1,987,952-1023,8
ENSMUSG00000038930,RCCD1,1934,1768-2101,2
ENSMUSG00000030533,UNC45A,>4290,>4290,0
ENSMUSG00000038886,MAN2A2,950,948-952,9
ENSMUSG00000030530,FURIN,645,615-676,14
ENSMUSG00000040272,ACCS,>4290,>4290,0
ENSMUSG00000061311,RAG1,544,473-615,15
ENSMUSG00000032864,RAG2,544,473-615,15
ENSMUSG00000050587,LRRC4C,680,676-684,13
ENSMUSG00000012350,EHF,645,615-676,14
ENSMUSG00000025482,ODF3,544,473-615,15
ENSMUSG00000010914,PDHX,886,824-948,10
ENSMUSG00000005087,CD44,645,615-676,14
ENSMUSG00000005089,SLC1A2,645,615-676,14
ENSMUSG00000027249,F2,132,105-159,22
ENSMUSG00000075012,FJX1,680,676-684,13
ENSMUSG00000027189,TRIM44,544,473-615,15
ENSMUSG00000048058,LDLRAD3,544,473-615,15
ENSMUSG00000009248,ASCL2,454,435-473,16
ENSMUSG00000025498,IRF7,454,435-473,16
ENSMUSG00000038611,PHRF1,987,952-1023,8
ENSMUSG00000038618,RASSF7,680,676-684,13
ENSMUSG00000038637,LRRC56,987,952-1023,8
ENSMUSG00000025499,HRAS,645,615-676,14
ENSMUSG00000014402,TSG101,1714,1660-1768,3
ENSMUSG00000063229,LDHA,544,473-615,15
ENSMUSG00000053046,BRSK2,1714,1660-1768,3
ENSMUSG00000032724,ABTB2,1714,1660-1768,3
ENSMUSG00000055629,B4GALNT4,987,952-1023,8
ENSMUSG00000010307,TMEM86A,1488,1480-1496,5
ENSMUSG00000049516,SPTY2D1,645,615-676,14
ENSMUSG00000024900,CPT1A,987,952-1023,8
ENSMUSG00000027790,SIS,>4290,>4290,0
ENSMUSG00000068587,MGAM,>4290,>4290,0
ENSMUSG00000102802,MGAM2-PS,5,3-7,36
ENSMUSG00000037772,MRPL23,886,824-948,10
ENSMUSG00000030366,CEACAM12,5,3-7,36
ENSMUSG00000074359,PSG23,5,3-7,36
ENSMUSG00000070796,PSG21,5,3-7,36
ENSMUSG00000023159,PSG29,39,33-45,31
ENSMUSG00000078793,GM5155,39,33-45,31
ENSMUSG00000008789,CEACAM5,39,33-45,31
ENSMUSG00000070799,PSG26,1,0-3,37
ENSMUSG00000114004,GM48552,5,3-7,36
ENSMUSG00000108763,GM36028,86,82-90,25
ENSMUSG00000102439,FLG,39,33-45,31
ENSMUSG00000093769,HIST2H3C1,1,0-3,37
ENSMUSG00000059873,OLFR1029,168,159-177,21
ENSMUSG00000057207,OLFR1028,168,159-177,21
ENSMUSG00000051207,MRGPRD,77,73-82,26
ENSMUSG00000109655,GM29735,8,7-8,35
ENSMUSG00000094102,IGHV9-2,5,3-7,36
ENSMUSG00000094322,IGHV9-4,39,33-45,31
ENSMUSG00000096805,IGHV9-1,5,3-7,36
ENSMUSG00000096459,IGHV9-3,5,3-7,36
ENSMUSG00000076873,TRDV5,24,21-29,33
ENSMUSG00000106289,TRAV23,1,0-3,37
ENSMUSG00000038015,PRM2,50,45-55,30
ENSMUSG00000114245,GM38655,1,0-3,37
ENSMUSG00000074955,OLFR1305,39,33-45,31
ENSMUSG00000047702,OLFR1388,39,33-45,31
ENSMUSG00000063386,OLFR1387,39,33-45,31
ENSMUSG00000107573,OLFR1389,168,159-177,21
ENSMUSG00000060205,OLFR57,50,45-55,30
ENSMUSG00000063216,OLFR1351,50,45-55,30
ENSMUSG00000025002,CYP2C55,86,82-90,25
ENSMUSG00000085925,RTL1,24,21-29,33
ENSMUSG00000081836,OLFR1180,24,21-29,33
ENSMUSG00000063447,UBE2D2B,70,70-71,28
ENSMUSG00000044205,OLFR983,244,177-312,20
ENSMUSG00000096409,OLFR890,24,21-29,33
ENSMUSG00000095893,OLFR884,24,21-29,33
ENSMUSG00000052058,OLFR901,244,177-312,20
ENSMUSG00000096356,OLFR889,24,21-29,33
ENSMUSG00000096167,OLFR887,14,8-21,34
ENSMUSG00000096424,OLFR885,1,0-3,37
ENSMUSG00000095527,OLFR888,244,177-312,20
ENSMUSG00000094461,OLFR883,30,29-33,32
ENSMUSG00000060583,OLFR881,30,29-33,32
ENSMUSG00000087598,ZFP111,24,21-29,33
ENSMUSG00000092401,OLFR300-PS1,5,3-7,36
ENSMUSG00000092372,OLFR296-PS1,5,3-7,36
ENSMUSG00000108426,OLFR465-PS1,382,352-413,18
ENSMUSG00000062629,OLFR114,5,3-7,36
ENSMUSG00000059030,OLFR128,5,3-7,36
ENSMUSG00000092413,OLFR115,5,3-7,36
ENSMUSG00000058114,OLFR127,5,3-7,36
ENSMUSG00000109376,OLFR761,5,3-7,36
ENSMUSG00000061336,OLFR116,71,71-73,27
ENSMUSG00000092292,OLFR113,5,3-7,36
ENSMUSG00000051611,OLFR112,71,71-73,27
ENSMUSG00000109212,OLFR126,5,3-7,36
ENSMUSG00000007209,CEACAM9,168,159-177,21
ENSMUSG00000078795,CEACAM15,168,159-177,21
ENSMUSG00000050359,SPRR1A,86,82-90,25
ENSMUSG00000047686,RTL3,101,96-105,23
ENSMUSG00000030859,FAM24A,86,82-90,25
ENSMUSG00000030858,FAM24B,24,21-29,33
ENSMUSG00000100621,GM28374,14,8-21,34
ENSMUSG00000036523,GREB1,86,82-90,25
ENSMUSG00000046474,KRTAP4-16,39,33-45,31
ENSMUSG00000063108,ZFP26,86,82-90,25
ENSMUSG00000066101,GM10153,1,0-3,37
ENSMUSG00000078254,KRTAP29-1,24,21-29,33
ENSMUSG00000053161,DAW1,5,3-7,36
ENSMUSG00000064356,MT-ATP8,1,0-3,37
ENSMUSG00000048469,OLFR564,1,0-3,37
ENSMUSG00000110122,OLFR562-PS1,39,33-45,31
ENSMUSG00000050645,DEFB19,77,73-82,26
ENSMUSG00000048830,2310057N15RIK,244,177-312,20
ENSMUSG00000009047,GM5965,244,177-312,20
ENSMUSG00000116636,GM20741,5,3-7,36
ENSMUSG00000050224,KRTAP13,244,177-312,20
ENSMUSG00000068078,2310034C09RIK,244,177-312,20
ENSMUSG00000027409,1700020A23RIK,39,33-45,31
ENSMUSG00000069792,WFDC17,39,33-45,31
ENSMUSG00000000983,WFDC18,39,33-45,31
ENSMUSG00000021545,1700067P10RIK,50,45-55,30
ENSMUSG00000095171,TAAR7B,382,352-413,18
ENSMUSG00000095569,TAAR7D,1,0-3,37
ENSMUSG00000095647,TAAR7A,5,3-7,36
ENSMUSG00000100689,TAAR7E,382,352-413,18
ENSMUSG00000100950,TAAR7F,382,352-413,18
ENSMUSG00000114278,GM49027,5,3-7,36
ENSMUSG00000087376,GM15517,5,3-7,36
ENSMUSG00000070583,FV1,8,7-8,35
ENSMUSG00000076865,TRDV2-1,14,8-21,34
ENSMUSG00000063780,OLFR282,39,33-45,31
ENSMUSG00000109737,GM39566,5,3-7,36
ENSMUSG00000043827,OLFR94,39,33-45,31
ENSMUSG00000046886,ZFP474,30,29-33,32
ENSMUSG00000082316,VMN1R221,5,3-7,36
ENSMUSG00000115791,VMN1R217,70,70-71,28
ENSMUSG00000063998,VMN1R211,39,33-45,31
ENSMUSG00000061829,VMN1R214,14,8-21,34
ENSMUSG00000071491,VMN1R209,1,0-3,37
ENSMUSG00000032015,POU2F3,950,948-952,9
ENSMUSG00000032122,SLC37A2,987,952-1023,8
ENSMUSG00000034303,CCDC15,680,676-684,13
ENSMUSG00000022913,PSMG1,544,473-615,15
ENSMUSG00000040463,MYBBP1A,1578,1496-1660,4
ENSMUSG00000005374,TBL2,>4290,>4290,0
ENSMUSG00000053293,POM121,680,676-684,13
ENSMUSG00000084135,POM121L12,5,3-7,36
ENSMUSG00000016982,POM121L2,680,676-684,13
ENSMUSG00000032264,ZW10,1578,1496-1660,4
ENSMUSG00000034121,MKS1,987,952-1023,8
ENSMUSG00000035152,AP2B1,680,676-684,13
ENSMUSG00000035804,INS1,101,96-105,23
ENSMUSG00000000215,INS2,101,96-105,23
ENSMUSG00000040843,TIPRL,>4290,>4290,0
ENSMUSG00000041688,AMOT,645,615-676,14
ENSMUSG00000064310,ZPLD1,645,615-676,14
ENSMUSG00000022641,BBX,544,473-615,15
ENSMUSG00000062713,SIM2,680,676-684,13
ENSMUSG00000040820,HLCS,645,615-676,14
ENSMUSG00000032026,REXO2,1578,1496-1660,4
ENSMUSG00000030403,VASP,454,435-473,16
ENSMUSG00000037279,OVOL2,544,473-615,15
ENSMUSG00000032127,VPS11,>4290,>4290,0
ENSMUSG00000032115,HYOU1,>4290,>4290,0
ENSMUSG00000049932,H2AFX,645,615-676,14
ENSMUSG00000032021,CRTAM,680,676-684,13
ENSMUSG00000015656,HSPA8,>4290,>4290,0
ENSMUSG00000021635,RAD17,1578,1496-1660,4
ENSMUSG00000025423,PIAS2,1578,1496-1660,4
ENSMUSG00000047617,PAXX,332,312-352,19
ENSMUSG00000026944,ABCA2,680,676-684,13
ENSMUSG00000041774,YDJC,950,948-952,9
ENSMUSG00000066224,ARID3C,680,676-684,13
ENSMUSG00000074925,PTAR1,645,615-676,14
ENSMUSG00000059363,FXN,645,615-676,14
ENSMUSG00000022769,SDF2L1,645,615-676,14
ENSMUSG00000021639,GTF2H2,>4290,>4290,0
ENSMUSG00000034334,FAM151B,886,824-948,10
ENSMUSG00000022201,ZFR,987,952-1023,8
ENSMUSG00000022206,NPR3,987,952-1023,8
ENSMUSG00000026831,1700007K13RIK,680,676-684,13
ENSMUSG00000026799,MED27,950,948-952,9
ENSMUSG00000015337,ENDOG,1578,1496-1660,4
ENSMUSG00000026803,TTF1,>4290,>4290,0
ENSMUSG00000029521,CHEK2,1488,1480-1496,5
ENSMUSG00000033318,GSTT2,>4290,>4290,0
ENSMUSG00000001663,GSTT1,39,33-45,31
ENSMUSG00000001665,GSTT3,>4290,>4290,0
ENSMUSG00000092360,GM20441,24,21-29,33
ENSMUSG00000009093,GSTT4,>4290,>4290,0
ENSMUSG00000025069,GSTO2,>4290,>4290,0
ENSMUSG00000026873,PHF19,987,952-1023,8
ENSMUSG00000022095,FAM160B2,544,473-615,15
ENSMUSG00000039254,POMT1,1292,1105-1480,6
ENSMUSG00000036327,QSOX2,987,952-1023,8
ENSMUSG00000026805,BARHL1,810,797-824,11
ENSMUSG00000026806,DDX31,1934,1768-2101,2
ENSMUSG00000025213,KAZALD1,950,948-952,9
ENSMUSG00000035875,AI182371,50,45-55,30
ENSMUSG00000026874,HC,950,948-952,9
ENSMUSG00000031577,TTI2,645,615-676,14
ENSMUSG00000036330,SLC18A1,454,435-473,16
ENSMUSG00000083780,GM12728,8,7-8,35
ENSMUSG00000071866,PPIA,>4290,>4290,0
ENSMUSG00000031555,ADAM9,645,615-676,14
ENSMUSG00000051220,ERCC6L,950,948-952,9
ENSMUSG00000045211,NUDT18,645,615-676,14
ENSMUSG00000032495,LRRC2,645,615-676,14
ENSMUSG00000031578,MAK16,>4290,>4290,0
ENSMUSG00000009070,RSPH14,987,952-1023,8
ENSMUSG00000014504,SRP19,645,615-676,14
ENSMUSG00000118537,SHLD3,1,0-3,37
ENSMUSG00000026928,CARD9,544,473-615,15
ENSMUSG00000091721,GIMD1,544,473-615,15
ENSMUSG00000024534,SNCAIP,680,676-684,13
ENSMUSG00000042790,RNF214,544,473-615,15
ENSMUSG00000034484,SNX2,1714,1660-1768,3
ENSMUSG00000024538,PPIC,544,473-615,15
ENSMUSG00000069378,PRDM6,645,615-676,14
ENSMUSG00000048799,CEP120,987,952-1023,8
ENSMUSG00000052713,ZFP608,645,615-676,14
ENSMUSG00000024228,NUDT12,>4290,>4290,0
ENSMUSG00000022702,HIRA,1934,1768-2101,2
ENSMUSG00000026791,SLC2A8,1714,1660-1768,3
ENSMUSG00000039021,TTC16,987,952-1023,8
ENSMUSG00000009214,MYMK,645,615-676,14
ENSMUSG00000036040,ADAMTSL2,544,473-615,15
ENSMUSG00000053746,PTRH1,454,435-473,16
ENSMUSG00000009563,TOR2A,950,948-952,9
ENSMUSG00000029468,P2RX7,454,435-473,16
ENSMUSG00000041126,H2AFV,645,615-676,14
ENSMUSG00000048327,CKAP2L,680,676-684,13
ENSMUSG00000026985,IL1F8,244,177-312,20
ENSMUSG00000046845,IL1F10,244,177-312,20
ENSMUSG00000026981,IL1RN,332,312-352,19
ENSMUSG00000044103,IL1F9,244,177-312,20
ENSMUSG00000026983,IL1F5,332,312-352,19
ENSMUSG00000026984,IL1F6,244,177-312,20
ENSMUSG00000027398,IL1B,454,435-473,16
ENSMUSG00000049015,OLFR1467,168,159-177,21
ENSMUSG00000057817,OLFR1446,5,3-7,36
ENSMUSG00000062199,OLFR1465,39,33-45,31
ENSMUSG00000060303,OLFR1447,5,3-7,36
ENSMUSG00000096365,OLFR1463,168,159-177,21
ENSMUSG00000045883,OLFR1461,168,159-177,21
ENSMUSG00000094986,OLFR1454,168,159-177,21
ENSMUSG00000063777,OLFR1469,39,33-45,31
ENSMUSG00000057503,OLFR1459,168,159-177,21
ENSMUSG00000061637,OLFR1457,39,33-45,31
ENSMUSG00000094755,OLFR1453,168,159-177,21
ENSMUSG00000046913,OLFR1451,39,33-45,31
ENSMUSG00000094846,OLFR1487,132,105-159,22
ENSMUSG00000096320,OLFR1471,132,105-159,22
ENSMUSG00000096708,OLFR1475,132,105-159,22
ENSMUSG00000096273,OLFR1474,132,105-159,22
ENSMUSG00000095189,OLFR1472,132,105-159,22
ENSMUSG00000096289,OLFR1484,132,105-159,22
ENSMUSG00000095484,OLFR1480,132,105-159,22
ENSMUSG00000071629,OLFR1477,132,105-159,22
ENSMUSG00000045678,OLFR1489,132,105-159,22
ENSMUSG00000051156,OLFR1491,14,8-21,34
ENSMUSG00000050865,OLFR1494,39,33-45,31
ENSMUSG00000047207,OLFR1495,5,3-7,36
ENSMUSG00000048356,OLFR1496,382,352-413,18
ENSMUSG00000044040,OLFR1497,244,177-312,20
ENSMUSG00000059105,OLFR1504,39,33-45,31
ENSMUSG00000057270,OLFR1501,39,33-45,31
ENSMUSG00000045395,OLFR1499,244,177-312,20
ENSMUSG00000056858,OLFR1502,244,177-312,20
ENSMUSG00000062314,OLFR1505,244,177-312,20
ENSMUSG00000027073,PRG2,244,177-312,20
ENSMUSG00000027072,PRG3,244,177-312,20
ENSMUSG00000075221,OLFR992,39,33-45,31
ENSMUSG00000075222,OLFR988,39,33-45,31
ENSMUSG00000075223,OLFR987,39,33-45,31
ENSMUSG00000075218,OLFR995,168,159-177,21
ENSMUSG00000075220,OLFR993,14,8-21,34
ENSMUSG00000075219,OLFR994,168,159-177,21
ENSMUSG00000075215,OLFR1000,332,312-352,19
ENSMUSG00000111454,OLFR998,24,21-29,33
ENSMUSG00000111566,OLFR1001-PS1,5,3-7,36
ENSMUSG00000111179,OLFR996,332,312-352,19
ENSMUSG00000075212,OLFR154,332,312-352,19
ENSMUSG00000075214,OLFR1002,332,312-352,19
ENSMUSG00000043226,OLFR1009,39,33-45,31
ENSMUSG00000075208,OLFR1019,168,159-177,21
ENSMUSG00000046975,OLFR1020,382,352-413,18
ENSMUSG00000075206,OLFR1024,50,45-55,30
ENSMUSG00000050577,OLFR1038-PS,5,3-7,36
ENSMUSG00000075201,OLFR1043,24,21-29,33
ENSMUSG00000075200,OLFR1044,39,33-45,31
ENSMUSG00000075199,OLFR52,24,21-29,33
ENSMUSG00000075198,OLFR1045,244,177-312,20
ENSMUSG00000075197,OLFR1046,244,177-312,20
ENSMUSG00000075195,OLFR1048,244,177-312,20
ENSMUSG00000075194,OLFR1049,244,177-312,20
ENSMUSG00000075192,OLFR1053,244,177-312,20
ENSMUSG00000050603,OLFR1008,244,177-312,20
ENSMUSG00000075193,OLFR1051,244,177-312,20
ENSMUSG00000075186,OLFR1058,1,0-3,37
ENSMUSG00000075190,OLFR1054,244,177-312,20
ENSMUSG00000111678,OLFR1077-PS1,1,0-3,37
ENSMUSG00000075176,OLFR1085,244,177-312,20
ENSMUSG00000075172,OLFR1090,244,177-312,20
ENSMUSG00000111711,OLFR1089,24,21-29,33
ENSMUSG00000110804,OLFR1084,5,3-7,36
ENSMUSG00000075181,OLFR1066,24,21-29,33
ENSMUSG00000075174,OLFR1087,39,33-45,31
ENSMUSG00000111306,OLFR1065,39,33-45,31
ENSMUSG00000111772,OLFR228,24,21-29,33
ENSMUSG00000075196,OLFR1047,24,21-29,33
ENSMUSG00000075185,OLFR1061,24,21-29,33
ENSMUSG00000075179,OLFR1079,39,33-45,31
ENSMUSG00000060742,OLFR1076,24,21-29,33
ENSMUSG00000111689,OLFR1082,5,3-7,36
ENSMUSG00000110912,OLFR1080,5,3-7,36
ENSMUSG00000075188,OLFR1056,244,177-312,20
ENSMUSG00000020014,CFAP54,39,33-45,31
ENSMUSG00000039555,CYLC2,168,159-177,21
ENSMUSG00000039634,ZFP189,168,159-177,21
ENSMUSG00000028332,HEMGN,168,159-177,21
ENSMUSG00000045973,SLC25A51,382,352-413,18
ENSMUSG00000071001,HRCT1,71,71-73,27
ENSMUSG00000028461,CCDC107,132,105-159,22
ENSMUSG00000042788,FAM166B,168,159-177,21
ENSMUSG00000028451,1700022I11RIK,132,105-159,22
ENSMUSG00000075266,CENPW,382,352-413,18
ENSMUSG00000051354,SAMD3,424,413-435,17
ENSMUSG00000016427,NDUFA1,544,473-615,15
ENSMUSG00000027967,NEUROG2,424,413-435,17
ENSMUSG00000054091,1810037I17RIK,132,105-159,22
ENSMUSG00000023094,MSRB2,382,352-413,18
ENSMUSG00000087385,FRG2F1,24,21-29,33
ENSMUSG00000100265,GM28363,1,0-3,37
ENSMUSG00000058030,VMN1R237,5,3-7,36
ENSMUSG00000057203,VMN1R234,168,159-177,21
ENSMUSG00000054142,VMN1R236,168,159-177,21
ENSMUSG00000045575,VMN1R233,168,159-177,21
ENSMUSG00000050102,VMN1R235,168,159-177,21
ENSMUSG00000117284,GM7072,5,3-7,36
ENSMUSG00000071267,ZFP942,39,33-45,31
ENSMUSG00000069743,ZFP820,39,33-45,31
ENSMUSG00000056300,ZFP981,1,0-3,37
ENSMUSG00000033972,ZFP944,39,33-45,31
ENSMUSG00000071266,ZFP946,39,33-45,31
ENSMUSG00000078500,ZFP986,5,3-7,36
ENSMUSG00000045699,GM21411,5,3-7,36
ENSMUSG00000066000,ZFP979,1,0-3,37
ENSMUSG00000053347,ZFP943,39,33-45,31
ENSMUSG00000078546,ZFP995,5,3-7,36
ENSMUSG00000078503,ZFP990,5,3-7,36
ENSMUSG00000062518,ZFP534,5,3-7,36
ENSMUSG00000067928,ZFP760,39,33-45,31
ENSMUSG00000063245,ZFP993,5,3-7,36
ENSMUSG00000059142,ZFP945,39,33-45,31
ENSMUSG00000067916,ZFP991,1,0-3,37
ENSMUSG00000078498,ZFP988,5,3-7,36
ENSMUSG00000096433,ZFP994,1,0-3,37
ENSMUSG00000116024,GM49527,168,159-177,21
ENSMUSG00000033669,ZFP7,168,159-177,21
ENSMUSG00000050846,ZFP623,382,352-413,18
ENSMUSG00000098678,MROH6,244,177-312,20
ENSMUSG00000022579,GPIHBP1,382,352-413,18
ENSMUSG00000022577,LY6H,168,159-177,21
ENSMUSG00000026285,PDCD1,332,312-352,19
ENSMUSG00000058251,OLFR822,382,352-413,18
ENSMUSG00000069421,OLFR810,382,352-413,18
ENSMUSG00000063715,OLFR816,382,352-413,18
ENSMUSG00000044897,OLFR821,382,352-413,18
ENSMUSG00000048745,OLFR820,39,33-45,31
ENSMUSG00000095804,OLFR824,24,21-29,33
ENSMUSG00000096747,OLFR823,24,21-29,33
ENSMUSG00000059862,OLFR826,332,312-352,19
ENSMUSG00000058084,OLFR825,332,312-352,19
ENSMUSG00000045559,OLFR827,332,312-352,19
ENSMUSG00000091311,SPATA31D1B,50,45-55,30
ENSMUSG00000050876,SPATA31D1A,24,21-29,33
ENSMUSG00000043986,SPATA31D1D,50,45-55,30
ENSMUSG00000074849,SPATA31D1C,50,45-55,30
ENSMUSG00000095755,CR974586.3,1,0-3,37
ENSMUSG00000053852,ADGRG4,382,352-413,18
ENSMUSG00000036770,STPG3,168,159-177,21
ENSMUSG00000006469,SLC34A3,950,948-952,9
ENSMUSG00000036731,CYSRT1,168,159-177,21
ENSMUSG00000026963,TMEM210,101,96-105,23
ENSMUSG00000031397,TKTL1,132,105-159,22
ENSMUSG00000031422,MORF4L2,168,159-177,21
ENSMUSG00000049536,TCEAL1,132,105-159,22
ENSMUSG00000046432,BEX3,101,96-105,23
ENSMUSG00000079428,TCEAL7,101,96-105,23
ENSMUSG00000070550,MRGPRB4,50,45-55,30
ENSMUSG00000070546,MRGPRB3,50,45-55,30
ENSMUSG00000050870,MRGPRB8,24,21-29,33
ENSMUSG00000070551,MRGPRB5,50,45-55,30
ENSMUSG00000050425,MRGPRB2,14,8-21,34
ENSMUSG00000074109,MRGPRX2,50,45-55,30
ENSMUSG00000070547,MRGPRB1,50,45-55,30
ENSMUSG00000043262,UEVLD,1714,1660-1768,3
ENSMUSG00000030851,LDHC,168,159-177,21
ENSMUSG00000025102,3110040N11RIK,168,159-177,21
ENSMUSG00000072754,LRCOL1,168,159-177,21
ENSMUSG00000023284,ZFP605,24,21-29,33
ENSMUSG00000000381,WAP,62,55-70,29
ENSMUSG00000050148,UBQLN2,132,105-159,22
ENSMUSG00000061626,OLFR68,244,177-312,20
ENSMUSG00000058662,OLFR69,244,177-312,20
ENSMUSG00000080751,OLFR634-PS1,1,0-3,37
ENSMUSG00000047535,OLFR67,24,21-29,33
ENSMUSG00000063615,OLFR64,50,45-55,30
ENSMUSG00000099687,OLFR623,39,33-45,31
ENSMUSG00000110259,OLFR65,39,33-45,31
ENSMUSG00000042219,OLFR631,168,159-177,21
ENSMUSG00000073937,OLFR633,24,21-29,33
ENSMUSG00000094063,OLFR638,168,159-177,21
ENSMUSG00000094520,OLFR635,168,159-177,21
ENSMUSG00000066263,OLFR639,39,33-45,31
ENSMUSG00000066262,OLFR640,168,159-177,21
ENSMUSG00000042909,OLFR648,382,352-413,18
ENSMUSG00000051618,UBQLN3,168,159-177,21
ENSMUSG00000055643,UBQLN5,86,82-90,25
ENSMUSG00000073931,OLFR646,382,352-413,18
ENSMUSG00000051340,OLFR645,77,73-82,26
ENSMUSG00000049797,OLFR642,244,177-312,20
ENSMUSG00000073932,OLFR641,168,159-177,21
ENSMUSG00000044899,OLFR649,50,45-55,30
ENSMUSG00000072244,TRIM6,382,352-413,18
ENSMUSG00000056144,TRIM34A,382,352-413,18
ENSMUSG00000090215,TRIM34B,382,352-413,18
ENSMUSG00000071089,TRIM75,14,8-21,34
ENSMUSG00000073928,OLFR651,382,352-413,18
ENSMUSG00000073927,OLFR652,382,352-413,18
ENSMUSG00000073926,OLFR653,39,33-45,31
ENSMUSG00000073925,OLFR654,101,96-105,23
ENSMUSG00000073924,OLFR656,382,352-413,18
ENSMUSG00000051182,OLFR655,382,352-413,18
ENSMUSG00000060105,OLFR504,454,435-473,16
ENSMUSG00000073923,OLFR657,454,435-473,16
ENSMUSG00000073922,OLFR659,24,21-29,33
ENSMUSG00000004730,ADGRE1,424,413-435,17
ENSMUSG00000048500,DEFB15,132,105-159,22
ENSMUSG00000052554,DEFB34,132,105-159,22
ENSMUSG00000027468,DEFB22,132,105-159,22
ENSMUSG00000075571,DEFB30,132,105-159,22
ENSMUSG00000054763,DEFB42,132,105-159,22
ENSMUSG00000035121,NEIL2,382,352-413,18
ENSMUSG00000021966,PRSS52,71,71-73,27
ENSMUSG00000044551,9930012K11RIK,168,159-177,21
ENSMUSG00000022096,HR,332,312-352,19
ENSMUSG00000027811,4930579G24RIK,382,352-413,18
ENSMUSG00000091685,GM17359,424,413-435,17
ENSMUSG00000109718,TRIM61,14,8-21,34
ENSMUSG00000030669,CALCA,101,96-105,23
ENSMUSG00000043855,OLFR479,382,352-413,18
ENSMUSG00000073894,RBMXL2,382,352-413,18
ENSMUSG00000016626,NLRP14,168,159-177,21
ENSMUSG00000073896,OLFR716,132,105-159,22
ENSMUSG00000099418,GM6657,5,3-7,36
ENSMUSG00000021123,RDH12,382,352-413,18
ENSMUSG00000074655,GM1527,5,3-7,36
ENSMUSG00000027973,1700006A11RIK,39,33-45,31
ENSMUSG00000095105,EDARADD,168,159-177,21
ENSMUSG00000031452,1700029H14RIK,168,159-177,21
ENSMUSG00000031512,TEX29,24,21-29,33
ENSMUSG00000026049,TEX30,132,105-159,22
ENSMUSG00000073878,GM13304,244,177-312,20
ENSMUSG00000094686,CCL21A,244,177-312,20
ENSMUSG00000094121,CCL21B,244,177-312,20
ENSMUSG00000094065,GM21541,244,177-312,20
ENSMUSG00000095675,CCL21B,244,177-312,20
ENSMUSG00000095320,CCL21A,244,177-312,20
ENSMUSG00000096873,CCL21C,244,177-312,20
ENSMUSG00000096271,CCL21C,244,177-312,20
ENSMUSG00000096596,GM10591,244,177-312,20
ENSMUSG00000071005,CCL19,5,3-7,36
ENSMUSG00000095585,CR974586.2,5,3-7,36
ENSMUSG00000094661,CCL19,5,3-7,36
ENSMUSG00000096506,CR974586.4,5,3-7,36
ENSMUSG00000078747,GM20878,77,73-82,26
ENSMUSG00000094695,GM21953,77,73-82,26
ENSMUSG00000095234,GM21586,77,73-82,26
ENSMUSG00000079773,AC087559.2,77,73-82,26
ENSMUSG00000093828,CCL27A,244,177-312,20
ENSMUSG00000095247,CCL27A,244,177-312,20
ENSMUSG00000073888,CCL27A,244,177-312,20
ENSMUSG00000073877,GM13306,244,177-312,20
ENSMUSG00000096826,CCL27B,1,0-3,37
